ProductID,Location,StockLevel,SupplierDelay(days),Warehouse,InventoryType
P0225,L01,165,7,W1,Returned
P0225,L02,47,10,W3,Fresh
P0225,L03,195,2,W2,Fresh
P0225,L04,196,2,W3,Repaired
P0225,L05,183,2,W1,Returned
P0225,L06,19,2,W1,Fresh
P0225,L07,135,7,W3,Returned
P0225,L08,79,2,W3,Returned
P0225,L09,94,2,W1,Fresh
P0225,L10,191,2,W2,Fresh
P0226,L01,180,3,W2,Returned
P0226,L02,196,2,W1,Returned
P0226,L03,180,3,W2,Fresh
P0226,L04,162,2,W2,Returned
P0226,L05,136,3,W3,Repaired
P0226,L06,62,2,W1,Repaired
P0226,L07,92,3,W1,Fresh
P0226,L08,184,3,W3,Fresh
P0226,L09,41,5,W2,Fresh
P0226,L10,50,10,W2,Returned
P0227,L01,190,7,W3,Returned
P0227,L02,182,7,W2,Fresh
P0227,L03,113,7,W2,Fresh
P0227,L04,92,7,W3,Returned
P0227,L05,90,5,W2,Repaired
P0227,L06,129,2,W3,Fresh
P0227,L07,183,3,W1,Repaired
P0227,L08,143,2,W2,Fresh
P0227,L09,65,10,W2,Fresh
P0227,L10,46,3,W3,Returned
P0228,L01,182,2,W2,Fresh
P0228,L02,107,10,W1,Repaired
P0228,L03,49,10,W3,Repaired
P0228,L04,85,10,W3,Repaired
P0228,L05,67,5,W2,Fresh
P0228,L06,169,7,W2,Repaired
P0228,L07,146,5,W3,Fresh
P0228,L08,171,10,W1,Fresh
P0228,L09,82,2,W3,Fresh
P0228,L10,13,10,W1,Fresh
P0229,L01,20,5,W3,Fresh
P0229,L02,163,2,W2,Fresh
P0229,L03,164,7,W2,Returned
P0229,L04,40,10,W3,Repaired
P0229,L05,162,2,W2,Fresh
P0229,L06,117,5,W3,Repaired
P0229,L07,136,3,W3,Fresh
P0229,L08,152,5,W3,Fresh
P0229,L09,190,2,W1,Fresh
P0229,L10,141,2,W3,Fresh
P0230,L01,39,7,W3,Repaired
P0230,L02,120,7,W1,Returned
P0230,L03,143,3,W1,Repaired
P0230,L04,33,2,W3,Fresh
P0230,L05,37,5,W3,Returned
P0230,L06,144,7,W1,Returned
P0230,L07,111,10,W2,Returned
P0230,L08,163,10,W1,Repaired
P0230,L09,123,3,W3,Repaired
P0230,L10,15,5,W3,Fresh
P0231,L01,70,2,W3,Repaired
P0231,L02,40,3,W1,Repaired
P0231,L03,50,3,W1,Repaired
P0231,L04,109,2,W3,Returned
P0231,L05,163,3,W3,Returned
P0231,L06,164,2,W3,Returned
P0231,L07,79,5,W1,Fresh
P0231,L08,170,10,W1,Returned
P0231,L09,99,2,W1,Fresh
P0231,L10,17,7,W3,Repaired
P0232,L01,44,5,W3,Fresh
P0232,L02,115,5,W2,Returned
P0232,L03,139,5,W3,Returned
P0232,L04,74,2,W3,Returned
P0232,L05,179,10,W3,Returned
P0232,L06,29,5,W2,Repaired
P0232,L07,167,10,W2,Repaired
P0232,L08,112,2,W3,Returned
P0232,L09,187,2,W2,Fresh
P0232,L10,108,2,W3,Fresh
P0233,L01,177,7,W2,Returned
P0233,L02,135,7,W3,Repaired
P0233,L03,72,3,W3,Returned
P0233,L04,12,10,W3,Returned
P0233,L05,23,10,W3,Fresh
P0233,L06,167,3,W3,Returned
P0233,L07,156,10,W2,Returned
P0233,L08,10,10,W1,Repaired
P0233,L09,46,2,W1,Fresh
P0233,L10,92,5,W2,Repaired
P0234,L01,139,3,W1,Fresh
P0234,L02,76,5,W3,Returned
P0234,L03,156,2,W1,Returned
P0234,L04,86,7,W1,Fresh
P0234,L05,90,10,W3,Repaired
P0234,L06,90,5,W2,Repaired
P0234,L07,113,10,W3,Repaired
P0234,L08,16,5,W1,Fresh
P0234,L09,12,5,W3,Fresh
P0234,L10,63,3,W3,Returned
P0235,L01,82,10,W1,Repaired
P0235,L02,22,2,W2,Fresh
P0235,L03,27,10,W2,Repaired
P0235,L04,138,7,W3,Fresh
P0235,L05,83,10,W2,Returned
P0235,L06,37,10,W3,Fresh
P0235,L07,14,10,W3,Repaired
P0235,L08,196,10,W1,Repaired
P0235,L09,25,5,W1,Returned
P0235,L10,180,7,W1,Returned
P0236,L01,133,7,W3,Repaired
P0236,L02,14,5,W1,Repaired
P0236,L03,140,5,W3,Fresh
P0236,L04,114,2,W2,Fresh
P0236,L05,17,7,W1,Repaired
P0236,L06,127,10,W3,Fresh
P0236,L07,187,3,W1,Fresh
P0236,L08,191,5,W3,Returned
P0236,L09,104,5,W1,Repaired
P0236,L10,17,5,W1,Returned
P0237,L01,168,3,W2,Returned
P0237,L02,19,7,W2,Fresh
P0237,L03,93,7,W3,Repaired
P0237,L04,125,3,W3,Repaired
P0237,L05,64,10,W3,Fresh
P0237,L06,13,3,W1,Fresh
P0237,L07,77,3,W3,Repaired
P0237,L08,190,5,W1,Returned
P0237,L09,50,10,W3,Returned
P0237,L10,148,5,W3,Returned
P0238,L01,78,2,W3,Returned
P0238,L02,167,2,W3,Fresh
P0238,L03,31,3,W3,Returned
P0238,L04,71,5,W2,Repaired
P0238,L05,24,10,W3,Repaired
P0238,L06,39,5,W3,Repaired
P0238,L07,107,3,W3,Repaired
P0238,L08,157,5,W1,Returned
P0238,L09,159,10,W1,Repaired
P0238,L10,108,3,W1,Repaired
P0239,L01,35,3,W3,Fresh
P0239,L02,192,3,W1,Repaired
P0239,L03,17,2,W2,Returned
P0239,L04,67,7,W3,Returned
P0239,L05,44,2,W2,Fresh
P0239,L06,168,2,W2,Returned
P0239,L07,153,10,W1,Returned
P0239,L08,175,3,W1,Fresh
P0239,L09,65,3,W1,Returned
P0239,L10,49,3,W1,Fresh
P0240,L01,176,7,W2,Returned
P0240,L02,67,3,W2,Returned
P0240,L03,131,3,W3,Returned
P0240,L04,37,10,W1,Finished Goods
P0240,L05,190,5,W3,Fresh
P0240,L06,156,3,W3,Repaired
P0240,L07,68,7,W3,Repaired
P0240,L08,101,10,W1,Repaired
P0240,L09,81,10,W2,Repaired
P0240,L10,35,7,W3,Fresh
P0241,L01,110,2,W2,Returned
P0241,L02,180,5,W1,Repaired
P0241,L03,174,3,W3,Returned
P0241,L04,23,10,W2,Repaired
P0241,L05,51,5,W3,Repaired
P0241,L06,195,2,W2,Returned
P0241,L07,100,3,W2,Returned
P0241,L08,117,10,W1,Fresh
P0241,L09,175,5,W1,Returned
P0241,L10,106,5,W3,Fresh
P0242,L01,43,2,W2,Returned
P0242,L02,19,2,W1,Fresh
P0242,L03,33,3,W2,Fresh
P0242,L04,180,7,W2,Returned
P0242,L05,172,5,W1,Returned
P0242,L06,147,10,W3,Repaired
P0242,L07,168,2,W1,Fresh
P0242,L08,161,10,W1,Fresh
P0242,L09,142,5,W2,Fresh
P0242,L10,60,7,W2,Fresh
P0243,L01,130,2,W2,Repaired
P0243,L02,165,7,W3,Returned
P0243,L03,39,10,W1,Repaired
P0243,L04,82,2,W1,Repaired
P0243,L05,26,2,W3,Fresh
P0243,L06,171,3,W3,Returned
P0243,L07,180,3,W2,Returned
P0243,L08,88,10,W2,Returned
P0243,L09,100,7,W2,Returned
P0243,L10,140,10,W1,Fresh
P0244,L01,150,3,W1,Repaired
P0244,L02,146,10,W1,Returned
P0244,L03,143,5,W2,Fresh
P0244,L04,144,2,W3,Returned
P0244,L05,184,5,W3,Fresh
P0244,L06,61,3,W2,Returned
P0244,L07,158,2,W2,Fresh
P0244,L08,121,3,W1,Repaired
P0244,L09,71,5,W3,Fresh
P0244,L10,126,2,W1,Fresh
P0245,L01,131,3,W3,Repaired
P0245,L02,44,7,W2,Fresh
P0245,L03,178,3,W1,Fresh
P0245,L04,69,7,W3,Returned
P0245,L05,119,2,W1,Returned
P0245,L06,170,7,W2,Repaired
P0245,L07,95,10,W2,Fresh
P0245,L08,89,7,W1,Fresh
P0245,L09,166,2,W2,Repaired
P0245,L10,152,2,W1,Repaired
P0246,L01,166,3,W2,Repaired
P0246,L02,76,2,W2,Fresh
P0246,L03,50,10,W2,Repaired
P0246,L04,52,5,W1,Repaired
P0246,L05,47,10,W3,Fresh
P0246,L06,20,10,W3,Returned
P0246,L07,156,3,W3,Returned
P0246,L08,90,7,W3,Returned
P0246,L09,29,5,W2,Repaired
P0246,L10,44,7,W2,Repaired
P0247,L01,168,5,W1,Repaired
P0247,L02,92,5,W2,Repaired
P0247,L03,26,2,W1,Repaired
P0247,L04,130,3,W3,Fresh
P0247,L05,169,10,W3,Repaired
P0247,L06,198,5,W2,Repaired
P0247,L07,10,10,W2,Returned
P0247,L08,55,10,W2,Repaired
P0247,L09,145,10,W1,Fresh
P0247,L10,129,5,W3,Repaired
P0248,L01,121,10,W3,Repaired
P0248,L02,91,3,W2,Fresh
P0248,L03,62,10,W2,Returned
P0248,L04,194,10,W3,Repaired
P0248,L05,192,5,W1,Repaired
P0248,L06,30,3,W2,Fresh
P0248,L07,67,10,W1,Repaired
P0248,L08,123,5,W3,Returned
P0248,L09,136,3,W2,Fresh
P0248,L10,95,10,W3,Repaired
P0249,L01,115,2,W2,Returned
P0249,L02,192,10,W1,Repaired
P0249,L03,64,7,W2,Returned
P0249,L04,124,2,W1,Repaired
P0249,L05,159,10,W2,Repaired
P0249,L06,63,5,W2,Repaired
P0249,L07,174,10,W3,Returned
P0249,L08,49,7,W1,Fresh
P0249,L09,47,5,W3,Fresh
P0249,L10,69,10,W2,Repaired
P0250,L01,163,7,W3,Returned
P0250,L02,50,7,W1,Repaired
P0250,L03,128,10,W1,Repaired
P0250,L04,42,10,W3,Fresh
P0250,L05,141,10,W3,Repaired
P0250,L06,105,10,W1,Returned
P0250,L07,111,10,W3,Fresh
P0250,L08,39,5,W2,Repaired
P0250,L09,87,7,W1,Returned
P0250,L10,149,2,W1,Repaired
P0251,L01,160,10,W2,Fresh
P0251,L02,43,3,W1,Fresh
P0251,L03,25,3,W1,Repaired
P0251,L04,161,3,W2,Fresh
P0251,L05,124,3,W3,Returned
P0251,L06,188,5,W3,Returned
P0251,L07,54,3,W2,Repaired
P0251,L08,80,5,W1,Fresh
P0251,L09,38,5,W2,Returned
P0251,L10,123,7,W1,Returned
P0252,L01,36,10,W3,Fresh
P0252,L02,122,3,W2,Returned
P0252,L03,85,3,W2,Fresh
P0252,L04,90,5,W3,Fresh
P0252,L05,164,5,W2,Returned
P0252,L06,88,3,W2,Fresh
P0252,L07,66,3,W1,Fresh
P0252,L08,164,3,W1,Returned
P0252,L09,181,10,W2,Returned
P0252,L10,48,10,W1,Fresh
P0253,L01,175,7,W3,Returned
P0253,L02,151,3,W1,Fresh
P0253,L03,144,2,W3,Repaired
P0253,L04,91,2,W3,Returned
P0253,L05,148,5,W3,Fresh
P0253,L06,102,5,W3,Fresh
P0253,L07,168,2,W2,Repaired
P0253,L08,92,7,W3,Returned
P0253,L09,134,3,W1,Repaired
P0253,L10,107,2,W1,Returned
P0254,L01,132,2,W3,Fresh
P0254,L02,82,3,W2,Returned
P0254,L03,189,10,W1,Fresh
P0254,L04,126,5,W1,Repaired
P0254,L05,178,10,W1,Repaired
P0254,L06,80,2,W2,Repaired
P0254,L07,109,3,W2,Fresh
P0254,L08,138,3,W1,Fresh
P0254,L09,145,2,W3,Fresh
P0254,L10,48,5,W1,Repaired
P0255,L01,140,2,W1,Returned
P0255,L02,126,7,W2,Repaired
P0255,L03,146,7,W1,Repaired
P0255,L04,106,5,W1,Fresh
P0255,L05,45,7,W1,Fresh
P0255,L06,109,10,W1,Fresh
P0255,L07,183,5,W1,Fresh
P0255,L08,123,2,W3,Returned
P0255,L09,49,10,W2,Finished Goods
P0255,L10,20,7,W2,Returned
P0256,L01,138,5,W2,Fresh
P0256,L02,106,10,W2,Repaired
P0256,L03,123,5,W1,Repaired
P0256,L04,199,2,W3,Returned
P0256,L05,16,5,W1,Fresh
P0256,L06,71,7,W2,Repaired
P0256,L07,185,2,W3,Returned
P0256,L08,31,2,W1,Fresh
P0256,L09,56,3,W2,Fresh
P0256,L10,106,5,W1,Returned
P0257,L01,197,2,W3,Fresh
P0257,L02,60,3,W3,Returned
P0257,L03,51,3,W3,Returned
P0257,L04,188,10,W2,Repaired
P0257,L05,78,7,W3,Fresh
P0257,L06,63,5,W1,Returned
P0257,L07,26,10,W1,Fresh
P0257,L08,146,10,W2,Fresh
P0257,L09,125,7,W2,Returned
P0257,L10,22,2,W2,Fresh
P0258,L01,167,5,W3,Returned
P0258,L02,25,5,W2,Repaired
P0258,L03,37,10,W3,Repaired
P0258,L04,148,7,W1,Returned
P0258,L05,167,10,W2,Fresh
P0258,L06,156,10,W1,Returned
P0258,L07,128,2,W3,Repaired
P0258,L08,50,5,W1,Repaired
P0258,L09,159,7,W1,Fresh
P0258,L10,15,2,W2,Fresh
P0259,L01,137,10,W2,Repaired
P0259,L02,50,7,W2,Fresh
P0259,L03,164,10,W2,Repaired
P0259,L04,63,2,W1,Fresh
P0259,L05,36,7,W2,Repaired
P0259,L06,60,3,W3,Fresh
P0259,L07,144,5,W3,Fresh
P0259,L08,165,2,W3,Returned
P0259,L09,42,2,W2,Fresh
P0259,L10,25,3,W1,Fresh
P0260,L01,158,10,W3,Returned
P0260,L02,74,5,W1,Repaired
P0260,L03,176,5,W3,Fresh
P0260,L04,63,5,W2,Returned
P0260,L05,177,5,W2,Returned
P0260,L06,79,2,W1,Fresh
P0260,L07,34,2,W1,Returned
P0260,L08,60,7,W2,Returned
P0260,L09,110,2,W1,Returned
P0260,L10,72,10,W1,Repaired
P0261,L01,90,7,W3,Repaired
P0261,L02,154,5,W3,Returned
P0261,L03,156,7,W3,Repaired
P0261,L04,189,10,W2,Returned
P0261,L05,102,5,W2,Repaired
P0261,L06,17,5,W1,Fresh
P0261,L07,33,3,W3,Repaired
P0261,L08,145,5,W1,Returned
P0261,L09,170,5,W1,Returned
P0261,L10,42,10,W3,Returned
P0262,L01,191,10,W2,Fresh
P0262,L02,139,5,W1,Returned
P0262,L03,125,10,W2,Repaired
P0262,L04,69,5,W3,Fresh
P0262,L05,103,7,W2,Repaired
P0262,L06,55,3,W1,Fresh
P0262,L07,156,5,W2,Fresh
P0262,L08,59,10,W1,Fresh
P0262,L09,100,3,W2,Returned
P0262,L10,138,5,W2,Fresh
P0263,L01,55,3,W3,Repaired
P0263,L02,72,3,W2,Repaired
P0263,L03,145,3,W2,Returned
P0263,L04,187,10,W3,Fresh
P0263,L05,37,10,W1,Returned
P0263,L06,161,5,W1,Repaired
P0263,L07,38,3,W3,Fresh
P0263,L08,77,7,W1,Returned
P0263,L09,117,3,W2,Fresh
P0263,L10,33,5,W1,Fresh
P0264,L01,154,5,W3,Fresh
P0264,L02,26,7,W3,Repaired
P0264,L03,22,3,W1,Returned
P0264,L04,33,10,W2,Returned
P0264,L05,182,10,W3,Returned
P0264,L06,176,2,W1,Fresh
P0264,L07,165,10,W2,Fresh
P0264,L08,42,2,W3,Fresh
P0264,L09,184,2,W1,Fresh
P0264,L10,23,7,W2,Repaired
P0265,L01,180,5,W1,Fresh
P0265,L02,107,7,W2,Fresh
P0265,L03,116,7,W1,Returned
P0265,L04,162,5,W2,Finished Goods
P0265,L05,56,5,W3,Returned
P0265,L06,192,7,W2,Repaired
P0265,L07,172,7,W3,Repaired
P0265,L08,162,5,W3,Fresh
P0265,L09,67,2,W3,Returned
P0265,L10,38,2,W1,Fresh
P0266,L01,57,7,W2,Returned
P0266,L02,140,10,W1,Fresh
P0266,L03,133,10,W1,Repaired
P0266,L04,12,10,W1,Repaired
P0266,L05,60,2,W3,Fresh
P0266,L06,40,3,W2,Returned
P0266,L07,105,2,W3,Fresh
P0266,L08,35,2,W3,Returned
P0266,L09,102,2,W2,Repaired
P0266,L10,196,3,W2,Repaired
P0267,L01,158,5,W1,Repaired
P0267,L02,184,2,W1,Fresh
P0267,L03,108,7,W1,Returned
P0267,L04,167,3,W1,Repaired
P0267,L05,176,10,W3,Fresh
P0267,L06,108,2,W2,Returned
P0267,L07,65,5,W1,Returned
P0267,L08,101,7,W3,Returned
P0267,L09,65,7,W1,Returned
P0267,L10,86,2,W1,Returned
P0268,L01,172,5,W2,Fresh
P0268,L02,88,10,W1,Repaired
P0268,L03,53,3,W1,Repaired
P0268,L04,101,3,W1,Fresh
P0268,L05,181,5,W1,Returned
P0268,L06,116,10,W3,Fresh
P0268,L07,66,5,W3,Repaired
P0268,L08,169,2,W3,Returned
P0268,L09,199,5,W2,Returned
P0268,L10,156,7,W3,Fresh
P0269,L01,91,10,W2,Repaired
P0269,L02,120,5,W3,Returned
P0269,L03,153,2,W2,Repaired
P0269,L04,147,7,W2,Repaired
P0269,L05,74,2,W3,Repaired
P0269,L06,101,5,W2,Fresh
P0269,L07,65,3,W1,Fresh
P0269,L08,188,10,W3,Fresh
P0269,L09,21,10,W1,Returned
P0269,L10,168,3,W1,Returned
P0270,L01,134,7,W2,Returned
P0270,L02,177,7,W2,Returned
P0270,L03,43,3,W3,Fresh
P0270,L04,130,3,W3,Returned
P0270,L05,37,10,W1,Repaired
P0270,L06,173,2,W2,Returned
P0270,L07,171,2,W2,Returned
P0270,L08,138,3,W1,Fresh
P0270,L09,126,2,W3,Repaired
P0270,L10,129,2,W1,Returned
P0271,L01,97,7,W3,Repaired
P0271,L02,192,7,W1,Repaired
P0271,L03,48,2,W3,Returned
P0271,L04,41,7,W2,Fresh
P0271,L05,160,7,W1,Repaired
P0271,L06,161,10,W2,Repaired
P0271,L07,154,10,W2,Returned
P0271,L08,190,5,W1,Fresh
P0271,L09,162,10,W3,Returned
P0271,L10,11,5,W2,Finished Goods
P0272,L01,77,2,W2,Returned
P0272,L02,76,7,W2,Returned
P0272,L03,159,10,W3,Fresh
P0272,L04,58,7,W2,Fresh
P0272,L05,136,7,W2,Fresh
P0272,L06,175,10,W3,Fresh
P0272,L07,102,3,W2,Fresh
P0272,L08,192,5,W1,Fresh
P0272,L09,100,7,W1,Repaired
P0272,L10,51,2,W1,Repaired
P0273,L01,153,3,W3,Returned
P0273,L02,130,10,W3,Repaired
P0273,L03,85,7,W3,Finished Goods
P0273,L04,110,7,W2,Returned
P0273,L05,61,5,W3,Returned
P0273,L06,142,5,W1,Returned
P0273,L07,181,2,W3,Returned
P0273,L08,21,10,W3,Fresh
P0273,L09,102,2,W2,Repaired
P0273,L10,194,10,W3,Repaired
P0274,L01,116,3,W1,Repaired
P0274,L02,156,7,W3,Fresh
P0274,L03,70,7,W2,Repaired
P0274,L04,60,10,W2,Repaired
P0274,L05,171,10,W2,Fresh
P0274,L06,136,3,W2,Repaired
P0274,L07,47,10,W3,Repaired
P0274,L08,78,5,W1,Repaired
P0274,L09,112,2,W1,Returned
P0274,L10,17,10,W2,Returned
P0275,L01,131,3,W3,Repaired
P0275,L02,68,2,W1,Returned
P0275,L03,146,7,W2,Fresh
P0275,L04,134,7,W3,Returned
P0275,L05,184,2,W3,Repaired
P0275,L06,196,3,W2,Returned
P0275,L07,48,7,W3,Returned
P0275,L08,146,5,W2,Fresh
P0275,L09,77,3,W1,Returned
P0275,L10,96,10,W2,Repaired
P0276,L01,163,5,W1,Repaired
P0276,L02,50,10,W3,Fresh
P0276,L03,130,3,W3,Fresh
P0276,L04,95,10,W3,Repaired
P0276,L05,94,3,W3,Repaired
P0276,L06,124,5,W3,Returned
P0276,L07,197,10,W1,Fresh
P0276,L08,96,5,W1,Returned
P0276,L09,61,7,W1,Fresh
P0276,L10,50,10,W2,Returned
P0277,L01,115,3,W3,Fresh
P0277,L02,13,10,W3,Returned
P0277,L03,130,2,W1,Repaired
P0277,L04,108,10,W3,Returned
P0277,L05,35,3,W3,Fresh
P0277,L06,164,2,W2,Fresh
P0277,L07,22,10,W3,Returned
P0277,L08,147,7,W1,Repaired
P0277,L09,66,3,W1,Fresh
P0277,L10,131,3,W2,Fresh
P0278,L01,156,10,W3,Returned
P0278,L02,191,3,W3,Repaired
P0278,L03,149,3,W2,Returned
P0278,L04,102,7,W1,Fresh
P0278,L05,142,10,W3,Returned
P0278,L06,186,10,W2,Returned
P0278,L07,138,5,W1,Returned
P0278,L08,19,10,W2,Returned
P0278,L09,188,7,W1,Returned
P0278,L10,91,5,W3,Fresh
P0279,L01,124,2,W1,Returned
P0279,L02,186,5,W2,Fresh
P0279,L03,64,3,W1,Returned
P0279,L04,183,2,W3,Returned
P0279,L05,36,3,W2,Fresh
P0279,L06,61,2,W1,Repaired
P0279,L07,104,5,W1,Fresh
P0279,L08,54,7,W1,Repaired
P0279,L09,160,7,W2,Returned
P0279,L10,105,3,W3,Repaired
P0280,L01,174,7,W1,Fresh
P0280,L02,15,5,W3,Fresh
P0280,L03,184,10,W2,Repaired
P0280,L04,44,7,W2,Returned
P0280,L05,80,10,W3,Fresh
P0280,L06,144,3,W2,Fresh
P0280,L07,97,7,W1,Fresh
P0280,L08,134,5,W1,Fresh
P0280,L09,77,3,W1,Returned
P0280,L10,99,7,W2,Repaired
P0281,L01,185,2,W3,Returned
P0281,L02,169,7,W3,Returned
P0281,L03,111,2,W2,Fresh
P0281,L04,199,3,W2,Fresh
P0281,L05,154,10,W1,Returned
P0281,L06,32,3,W1,Fresh
P0281,L07,44,7,W2,Returned
P0281,L08,17,10,W1,Repaired
P0281,L09,39,3,W2,Returned
P0281,L10,28,3,W2,Fresh
P0282,L01,195,10,W2,Fresh
P0282,L02,62,10,W2,Fresh
P0282,L03,163,7,W3,Returned
P0282,L04,10,5,W3,Returned
P0282,L05,36,10,W3,Repaired
P0282,L06,143,10,W2,Returned
P0282,L07,75,7,W3,Returned
P0282,L08,81,3,W1,Repaired
P0282,L09,81,7,W1,Repaired
P0282,L10,160,3,W2,Fresh
P0283,L01,148,5,W1,Returned
P0283,L02,164,3,W1,Returned
P0283,L03,131,10,W3,Fresh
P0283,L04,94,5,W1,Fresh
P0283,L05,190,5,W1,Returned
P0283,L06,20,3,W1,Fresh
P0283,L07,188,7,W2,Fresh
P0283,L08,124,3,W2,Fresh
P0283,L09,66,10,W1,Finished Goods
P0283,L10,150,5,W1,Fresh
P0284,L01,47,5,W1,Repaired
P0284,L02,13,10,W2,Returned
P0284,L03,42,10,W2,Repaired
P0284,L04,76,5,W1,Fresh
P0284,L05,71,2,W3,Fresh
P0284,L06,161,2,W3,Returned
P0284,L07,70,5,W3,Fresh
P0284,L08,91,2,W1,Fresh
P0284,L09,143,2,W2,Returned
P0284,L10,46,3,W1,Returned
P0285,L01,136,5,W1,Returned
P0285,L02,117,7,W1,Repaired
P0285,L03,34,2,W1,Fresh
P0285,L04,130,10,W1,Fresh
P0285,L05,137,10,W3,Repaired
P0285,L06,151,7,W1,Repaired
P0285,L07,68,2,W3,Fresh
P0285,L08,146,5,W2,Returned
P0285,L09,107,2,W3,Repaired
P0285,L10,48,5,W2,Repaired
P0286,L01,39,3,W2,Repaired
P0286,L02,103,5,W3,Repaired
P0286,L03,162,3,W2,Fresh
P0286,L04,190,5,W2,Returned
P0286,L05,65,3,W3,Fresh
P0286,L06,63,10,W2,Repaired
P0286,L07,97,5,W3,Fresh
P0286,L08,181,10,W3,Returned
P0286,L09,124,2,W3,Returned
P0286,L10,59,5,W3,Repaired
P0287,L01,166,7,W2,Returned
P0287,L02,39,2,W1,Repaired
P0287,L03,40,7,W3,Fresh
P0287,L04,158,7,W2,Repaired
P0287,L05,81,3,W2,Fresh
P0287,L06,129,2,W1,Repaired
P0287,L07,137,5,W2,Returned
P0287,L08,35,10,W2,Fresh
P0287,L09,121,10,W2,Fresh
P0287,L10,137,10,W1,Fresh
P0288,L01,65,7,W2,Fresh
P0288,L02,44,5,W1,Returned
P0288,L03,148,7,W2,Repaired
P0288,L04,93,10,W3,Fresh
P0288,L05,102,7,W3,Returned
P0288,L06,25,2,W1,Returned
P0288,L07,111,5,W1,Returned
P0288,L08,33,5,W3,Repaired
P0288,L09,108,5,W1,Returned
P0288,L10,50,2,W2,Fresh
P0289,L01,143,7,W1,Returned
P0289,L02,65,5,W3,Returned
P0289,L03,10,2,W1,Fresh
P0289,L04,19,5,W1,Fresh
P0289,L05,166,5,W3,Returned
P0289,L06,55,2,W2,Repaired
P0289,L07,187,10,W1,Returned
P0289,L08,86,3,W3,Repaired
P0289,L09,189,7,W2,Repaired
P0289,L10,135,5,W1,Returned
P0290,L01,26,2,W3,Returned
P0290,L02,63,2,W3,Repaired
P0290,L03,22,10,W1,Returned
P0290,L04,19,3,W3,Finished Goods
P0290,L05,189,10,W2,Returned
P0290,L06,20,10,W2,Repaired
P0290,L07,143,7,W3,Fresh
P0290,L08,148,10,W1,Returned
P0290,L09,67,3,W2,Returned
P0290,L10,157,2,W3,Fresh
P0291,L01,113,7,W3,Returned
P0291,L02,160,10,W1,Repaired
P0291,L03,54,7,W3,Fresh
P0291,L04,23,7,W1,Fresh
P0291,L05,168,7,W2,Fresh
P0291,L06,175,5,W3,Fresh
P0291,L07,38,2,W3,Fresh
P0291,L08,49,2,W1,Fresh
P0291,L09,102,3,W1,Returned
P0291,L10,171,10,W1,Finished Goods
P0292,L01,67,7,W1,Fresh
P0292,L02,195,3,W2,Returned
P0292,L03,75,2,W1,Returned
P0292,L04,41,2,W2,Fresh
P0292,L05,99,2,W3,Repaired
P0292,L06,135,10,W1,Repaired
P0292,L07,40,3,W1,Repaired
P0292,L08,179,3,W3,Returned
P0292,L09,54,10,W3,Returned
P0292,L10,51,10,W3,Fresh
P0293,L01,85,3,W1,Returned
P0293,L02,58,7,W1,Returned
P0293,L03,120,10,W1,Returned
P0293,L04,68,2,W3,Repaired
P0293,L05,43,3,W3,Returned
P0293,L06,26,3,W2,Returned
P0293,L07,51,7,W1,Returned
P0293,L08,54,5,W2,Returned
P0293,L09,186,2,W3,Returned
P0293,L10,188,5,W3,Fresh
P0294,L01,25,7,W3,Returned
P0294,L02,118,5,W3,Repaired
P0294,L03,23,3,W3,Returned
P0294,L04,178,3,W3,Fresh
P0294,L05,163,3,W1,Repaired
P0294,L06,165,10,W1,Repaired
P0294,L07,59,3,W2,Fresh
P0294,L08,69,7,W3,Fresh
P0294,L09,45,2,W2,Returned
P0294,L10,45,3,W1,Returned
P0295,L01,12,5,W1,Repaired
P0295,L02,29,2,W2,Repaired
P0295,L03,197,3,W2,Fresh
P0295,L04,102,3,W2,Repaired
P0295,L05,71,2,W3,Repaired
P0295,L06,53,5,W3,Fresh
P0295,L07,13,5,W2,Fresh
P0295,L08,158,2,W3,Fresh
P0295,L09,121,3,W3,Returned
P0295,L10,54,5,W2,Repaired
P0296,L01,99,10,W2,Returned
P0296,L02,78,7,W3,Returned
P0296,L03,162,2,W3,Returned
P0296,L04,165,7,W2,Fresh
P0296,L05,80,7,W2,Fresh
P0296,L06,172,3,W3,Repaired
P0296,L07,97,3,W2,Returned
P0296,L08,105,10,W1,Returned
P0296,L09,74,3,W3,Repaired
P0296,L10,151,2,W3,Repaired
P0297,L01,192,7,W3,Returned
P0297,L02,42,3,W1,Fresh
P0297,L03,146,7,W3,Repaired
P0297,L04,97,10,W2,Fresh
P0297,L05,33,3,W1,Fresh
P0297,L06,165,2,W1,Fresh
P0297,L07,64,7,W3,Returned
P0297,L08,121,10,W2,Repaired
P0297,L09,123,3,W1,Returned
P0297,L10,75,7,W3,Repaired
P0298,L01,30,5,W3,Repaired
P0298,L02,90,3,W2,Repaired
P0298,L03,63,2,W1,Repaired
P0298,L04,164,3,W3,Repaired
P0298,L05,155,3,W1,Fresh
P0298,L06,122,10,W2,Fresh
P0298,L07,60,2,W3,Repaired
P0298,L08,148,2,W1,Fresh
P0298,L09,90,5,W1,Fresh
P0298,L10,45,2,W2,Fresh
P0299,L01,124,7,W1,Fresh
P0299,L02,148,5,W2,Repaired
P0299,L03,111,7,W2,Repaired
P0299,L04,33,3,W3,Repaired
P0299,L05,169,2,W2,Repaired
P0299,L06,153,10,W1,Returned
P0299,L07,148,5,W2,Repaired
